User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1005837,P0096342,M,26-35,7,B,0,1,8,,,7348
1005840,P00028742,F,0-17,0,C,1,0,5,14.0,,6387
1005841,P00192842,F,36-45,7,A,4+,1,5,14.0,,6037
1005842,P00128942,M,26-35,4,B,0,0,1,11.0,,13806
1005853,P00250642,M,51-55,19,C,1,1,11,,,5119
1005854,P00256942,M,46-50,7,B,0,1,8,,,7479
1005854,P00212442,M,46-50,7,B,0,1,11,16.0,,4840
1005858,P00252742,M,26-35,4,B,1,0,8,,,7416
1005862,P00120042,F,26-35,9,C,0,1,1,2.0,,14492
1005862,P00127242,F,26-35,9,C,0,1,1,16.0,,14001
1005862,P00335242,F,26-35,9,C,0,1,5,8.0,,6764
1005862,P00033042,F,26-35,9,C,0,1,5,14.0,,6462
1005868,P00105542,M,36-45,14,B,3,0,8,,,7517
1005872,P00256642,M,26-35,17,C,1,1,5,,,6344
1005874,P00201342,M,26-35,4,B,1,0,1,2.0,9.0,14467
1005878,P00035842,F,26-35,0,A,4+,1,5,6.0,9.0,5501
1005878,P00207242,F,26-35,0,A,4+,1,5,,,5848
1005880,P00129342,M,26-35,1,A,1,1,1,5.0,15.0,11260
1005880,P00229742,M,26-35,1,A,1,1,1,16.0,,13444
1005880,P00035342,M,26-35,1,A,1,1,2,4.0,14.0,10325
1005881,P00008842,M,36-45,17,B,1,0,1,16.0,,13756
1005886,P00021742,M,26-35,20,A,2,0,5,,,5904
1005886,P00016842,M,26-35,20,A,2,0,1,2.0,15.0,12873
1005886,P00228442,M,26-35,20,A,2,0,1,17.0,,11514
1005887,P00313142,F,36-45,20,C,3,1,8,,,7862
1005888,P00242742,M,26-35,20,B,1,0,1,2.0,9.0,14497
1005888,P00278042,M,26-35,20,B,1,0,1,,,13038
1005890,P00071442,M,36-45,20,C,3,0,15,17.0,,19358
1005890,P00119742,M,36-45,20,C,3,0,5,8.0,12.0,7652
1005897,P00194442,M,26-35,20,C,3,1,5,,,6366
1005901,P00113642,F,36-45,7,C,4+,0,8,,,7912
1005906,P00111442,F,18-25,4,C,1,1,8,,,7684
1005910,P00029242,F,46-50,20,B,2,0,8,,,7616
1005911,P00047742,F,26-35,17,C,4+,1,16,,,15075
1005913,P00005042,F,18-25,0,B,0,0,6,16.0,,15854
1005915,P00248142,M,18-25,4,C,0,0,5,,,6312
1005915,P00334242,M,18-25,4,C,0,0,1,8.0,,14142
1005916,P00255842,M,51-55,20,B,1,1,16,,,14854
1005916,P00175642,M,51-55,20,B,1,1,8,,,7578
1005916,P00193642,M,51-55,20,B,1,1,2,3.0,4.0,10220
1005916,P00121342,M,51-55,20,B,1,1,1,5.0,18.0,14683
1005917,P00335242,F,51-55,1,A,2,1,5,8.0,,6444
1005917,P00174242,F,51-55,1,A,2,1,15,16.0,,12875
1005922,P00315642,M,55+,3,C,3,0,8,13.0,,8123
1005928,P00318542,M,46-50,1,C,1,1,8,,,7845
1005929,P00117042,F,36-45,0,C,2,0,1,2.0,5.0,14316
1005930,P00161942,F,36-45,17,C,3,0,5,8.0,,6935
1005931,P00214442,F,18-25,7,A,3,0,8,,,7252
1005931,P00147942,F,18-25,7,A,3,0,1,16.0,,13502
1005938,P00046942,M,26-35,1,C,1,1,16,,,14990
1005938,P00031142,M,26-35,1,C,1,1,16,,,14990
1005939,P00278642,F,46-50,15,C,1,1,5,,,6503
1005943,P00123742,F,46-50,1,A,4+,1,11,,,4555
1005944,P00022842,F,18-25,10,C,4+,0,5,,,6386
1005948,P00260042,M,55+,13,B,0,0,5,8.0,,6701
1005949,P00036242,M,18-25,17,B,3,1,5,8.0,,6338
1005950,P00026542,M,26-35,4,B,2,1,8,,,7358
1005950,P00101842,M,26-35,4,B,2,1,6,16.0,,15847
1005951,P00117942,M,18-25,4,B,0,1,5,15.0,,6017
1005952,P00052842,F,46-50,1,C,4+,1,10,15.0,,20488
1005954,P00266542,M,46-50,11,A,2,1,2,16.0,,12435
1005955,P00039442,F,26-35,7,A,1,0,11,16.0,,4662
1005956,P00034742,F,18-25,4,B,2,0,5,14.0,17.0,7065
1005956,P00302442,F,18-25,4,B,2,0,5,6.0,,6211
1005956,P00296042,F,18-25,4,B,2,0,8,13.0,16.0,6787
1005959,P00250242,F,18-25,4,B,2,1,5,,,5924
1005960,P00216042,F,46-50,0,C,1,1,5,8.0,,6887
1005964,P00110942,M,18-25,5,B,1,0,1,2.0,,14093
1005964,P00215642,M,18-25,5,B,1,0,8,,,7352
1005964,P00110842,M,18-25,5,B,1,0,1,2.0,5.0,13785
1005967,P00267842,M,51-55,16,C,0,1,5,14.0,,6642
1005971,P00182342,M,36-45,7,C,1,0,1,5.0,6.0,14029
1005971,P00227842,M,36-45,7,C,1,0,2,5.0,,10718
1005972,P00057442,F,26-35,20,B,0,0,5,14.0,16.0,6289
1005981,P00205642,M,36-45,7,C,3,0,5,8.0,,6886
1005981,P00227542,M,36-45,7,C,3,0,13,,,1075
1005982,P00111542,M,36-45,1,B,4+,0,2,17.0,,14010
1005985,P00253542,F,18-25,4,C,0,1,8,,,7676
1005987,P00174442,M,26-35,16,B,4+,1,5,,,5998
1005996,P00113042,F,26-35,0,B,1,1,11,16.0,,4734
1005996,P00183242,F,26-35,0,B,1,1,5,15.0,,6114
1005996,P00331642,F,26-35,0,B,1,1,12,,,1145
1005996,P00068942,F,26-35,0,B,1,1,5,,,5974
1005996,P00249742,F,26-35,0,B,1,1,1,15.0,18.0,8541
1006000,P00056242,M,46-50,17,B,2,1,4,5.0,,2143
1006001,P00118942,F,26-35,7,A,0,1,8,,,7228
1006002,P00045242,M,51-55,0,C,1,1,1,8.0,17.0,16041
1006003,P00033642,F,46-50,17,C,1,0,5,8.0,,6985
1006007,P00125342,M,36-45,17,C,2,0,11,,,5057
1006008,P00114942,M,18-25,4,A,4+,0,1,15.0,16.0,14175
1006010,P00100942,M,36-45,0,C,1,0,5,,,6444
1006010,P00331942,M,36-45,0,C,1,0,5,,,6444
1006016,P00115142,M,46-50,1,B,1,1,1,8.0,17.0,15607
1006016,P00170442,M,46-50,1,B,1,1,5,,,6077
1006016,P00101242,M,46-50,1,B,1,1,5,12.0,,6318
1006016,P00171842,M,46-50,1,B,1,1,8,14.0,,7159
1006018,P00184942,M,36-45,1,C,3,0,1,8.0,17.0,15993
1006021,P00190942,M,26-35,12,B,2,1,3,4.0,,9356
1006025,P00280642,F,26-35,1,B,1,0,11,,,4615
1006026,P00270942,M,36-45,6,C,1,1,1,2.0,15.0,13358
1006036,P00162242,F,26-35,15,B,4+,1,1,8.0,,13857
1006039,P00291842,F,46-50,0,B,4+,1,5,,,6130
1006040,P00150042,M,26-35,6,B,2,0,8,,,7428
1000005,P00223642,M,26-35,20,A,1,1,11,15.0,,4285
1000005,P00108442,M,26-35,20,A,1,1,5,,,5830
1000007,P00184942,M,36-45,1,B,1,1,1,8.0,17.0,15542
1000010,P00320842,F,36-45,1,B,4+,1,1,4.0,9.0,9235
1000013,P00125942,M,46-50,1,C,3,1,1,2.0,15.0,13431
1000018,P00195742,F,18-25,3,B,3,0,3,4.0,,9378
1000019,P00123842,M,0-17,10,A,3,0,11,15.0,,4217
1000022,P00330342,M,18-25,15,A,4+,0,5,11.0,16.0,5527
1000022,P00044442,M,18-25,15,A,4+,0,1,16.0,,13495
1000023,P00244242,M,36-45,0,B,3,1,1,2.0,15.0,12994
1000024,P00295942,F,26-35,7,A,3,1,2,5.0,15.0,11667
1000025,P00105342,M,18-25,4,C,4+,0,1,2.0,15.0,13313
1000025,P00343542,M,18-25,4,C,4+,0,8,11.0,,6542
1000029,P00193542,M,36-45,7,C,1,0,1,2.0,,14598
1000034,P00057442,F,18-25,0,A,0,0,5,14.0,16.0,6035
1000036,P00140742,M,26-35,3,B,0,0,1,15.0,,12481
1000042,P00355142,M,26-35,8,C,0,1,1,15.0,,12794
1000042,P00086442,M,26-35,8,C,0,1,8,13.0,15.0,8197
1000044,P00058142,M,46-50,17,B,3,1,3,4.0,12.0,9959
1000045,P00002542,F,46-50,16,A,1,1,8,14.0,,7067
1000045,P00085142,F,46-50,16,A,1,1,5,13.0,14.0,6880
1000045,P00165842,F,46-50,16,A,1,1,14,,,12639
1000045,P00154142,F,46-50,16,A,1,1,5,,,5985
1000048,P00140742,M,26-35,4,B,3,1,1,15.0,,12442
1000048,P00170342,M,26-35,4,B,3,1,1,15.0,,12442
1000051,P00003442,F,0-17,10,C,2,0,4,5.0,8.0,2828
1000053,P00183642,M,26-35,0,B,1,0,4,5.0,9.0,1988
1000054,P00114442,M,51-55,1,C,4+,1,5,6.0,,6758
1000058,P00125942,M,26-35,2,B,3,0,1,2.0,15.0,12998
1000058,P00010842,M,26-35,2,B,3,0,8,16.0,,7391
1000058,P00342242,M,26-35,2,B,3,0,11,15.0,16.0,4090
1000061,P00337642,M,26-35,17,C,1,0,3,4.0,,9792
1000062,P00217742,F,36-45,3,A,1,0,5,14.0,,6071
1000062,P00189942,F,36-45,3,A,1,0,4,8.0,,2369
1000070,P00216342,M,18-25,4,A,2,0,3,4.0,5.0,10052
1000075,P00053342,F,0-17,10,C,4+,0,1,2.0,4.0,8547
1000075,P0095142,F,0-17,10,C,4+,0,2,4.0,,10582
1000078,P00101042,F,46-50,1,C,0,1,5,12.0,,6710
1000078,P00052642,F,46-50,1,C,0,1,5,14.0,,6578
1000084,P00112542,M,18-25,4,C,1,0,1,11.0,15.0,13787
1000084,P00071442,M,18-25,4,C,1,0,15,17.0,,19180
1000092,P00236442,F,18-25,4,B,1,0,3,4.0,,9363
1000092,P00070042,F,18-25,4,B,1,0,1,2.0,16.0,12932
1000093,P00047242,M,26-35,17,B,1,1,1,5.0,,10994
1000096,P00057742,F,26-35,16,C,2,1,2,8.0,18.0,12927
1000099,P00145442,F,0-17,10,C,1,0,8,15.0,,7797
1000100,P00130742,M,36-45,17,C,4+,0,1,14.0,17.0,15158
1000100,P00035942,M,36-45,17,C,4+,0,1,5.0,18.0,15006
1000101,P00037142,F,18-25,3,A,1,0,1,2.0,5.0,13662
1000104,P00295942,M,26-35,12,C,3,1,2,5.0,15.0,12166
1000105,P00274442,M,46-50,12,C,1,1,1,18.0,,16163
1000107,P00059442,M,46-50,18,C,4+,0,6,8.0,16.0,16400
1000117,P00114942,M,26-35,17,A,2,1,1,15.0,16.0,14183
1000117,P00093342,M,26-35,17,A,2,1,1,8.0,18.0,11104
1000118,P00110942,M,36-45,17,C,4+,0,1,2.0,,14641
1000119,P00294142,F,0-17,10,C,1,0,5,8.0,15.0,5153
1000121,P00303042,M,36-45,7,C,2,0,5,,,6465
1000123,P00180342,M,36-45,9,B,4+,1,11,,,4624
1000123,P00130742,M,36-45,9,B,4+,1,1,14.0,17.0,14708
1000130,P00028842,M,36-45,17,B,3,1,6,8.0,,16051
1000131,P00146442,M,18-25,4,C,4+,0,8,,,7744
1000131,P00199142,M,18-25,4,C,4+,0,5,8.0,14.0,6716
1000131,P00166242,M,18-25,4,C,4+,0,8,,,7744
1000133,P00267642,F,26-35,0,C,1,1,8,,,7743
1000134,P00307542,M,26-35,0,C,3,1,1,15.0,,12803
1000136,P00054042,M,18-25,2,B,3,0,18,,,2777
1000136,P00267142,M,18-25,2,B,3,0,8,12.0,,6840
1000136,P00075742,M,18-25,2,B,3,0,8,14.0,,7045
1000137,P00135542,F,46-50,6,C,4+,1,13,,,1112
1000139,P00270942,F,26-35,20,C,2,0,1,2.0,15.0,13423
1000145,P00212742,M,18-25,4,C,4+,0,5,,,6344
1000146,P00121142,F,36-45,20,B,3,1,8,,,7493
1000147,P00154042,M,18-25,4,B,4+,0,1,2.0,15.0,12944
1000148,P00128942,M,51-55,17,B,3,1,1,11.0,,13986
1000148,P00233042,M,51-55,17,B,3,1,1,8.0,,14019
1000148,P00258742,M,51-55,17,B,3,1,5,,,6189
1000149,P00283142,M,26-35,1,B,2,1,13,14.0,16.0,549
1000149,P00001042,M,26-35,1,B,2,1,1,2.0,16.0,12904
1000149,P00316842,M,26-35,1,B,2,1,4,5.0,,1982
1000151,P00152242,F,26-35,20,A,1,1,14,16.0,,14118
1000152,P00001042,M,18-25,4,A,3,0,1,2.0,16.0,12767
1000156,P00085442,F,46-50,7,C,4+,1,12,14.0,,1755
1000157,P00037142,M,36-45,16,A,1,0,1,2.0,5.0,13787
1000157,P00153742,M,36-45,16,A,1,0,8,,,7354
1000157,P00102642,M,36-45,16,A,1,0,4,8.0,9.0,2567
1000161,P00359242,M,46-50,16,C,4+,1,1,5.0,17.0,12981
1000162,P00070342,F,18-25,4,C,4+,0,1,2.0,14.0,14620
1000163,P00213742,M,18-25,4,A,1,0,8,,,7200
1000163,P00015742,M,18-25,4,A,1,0,7,,,16259
1000163,P00262342,M,18-25,4,A,1,0,15,16.0,,12645
1000166,P00332242,M,18-25,4,B,1,1,1,16.0,,13535
1000166,P00033542,M,18-25,4,B,1,1,5,,,5885
1000169,P00255942,M,26-35,7,B,3,0,1,16.0,,13688
1000169,P00324742,M,26-35,7,B,3,0,2,9.0,14.0,11538
1000169,P00181842,M,26-35,7,B,3,0,11,,,4612
1000173,P00159542,M,26-35,0,B,1,1,10,15.0,16.0,18119
1000173,P00116542,M,26-35,0,B,1,1,5,17.0,,6428
1000174,P00127642,M,26-35,16,C,2,0,1,2.0,15.0,13385
1000176,P00336942,F,18-25,3,C,1,0,5,,,6349
1000176,P00182442,F,18-25,3,C,1,0,5,11.0,,6167
1000176,P00222442,F,18-25,3,C,1,0,5,,,6349
1000181,P00304342,M,18-25,17,C,1,0,1,5.0,6.0,13916
1000186,P00051442,M,18-25,5,C,0,0,8,17.0,,8290
1000186,P00220442,M,18-25,5,C,0,0,5,14.0,,6424
1000187,P00324942,F,46-50,1,B,1,0,5,,,6173
1000192,P00165742,M,18-25,1,B,2,0,8,16.0,,7315
1000192,P00156242,M,18-25,1,B,2,0,4,5.0,9.0,1933
1000192,P00058342,M,18-25,1,B,2,0,3,4.0,,9335
1000192,P00158942,M,18-25,1,B,2,0,1,4.0,,7376
1000195,P00057942,M,26-35,12,B,4+,1,1,2.0,6.0,12431
1000195,P00037042,M,26-35,12,B,4+,1,1,15.0,,12465
1000195,P00152942,M,26-35,12,B,4+,1,5,,,5990
1000195,P00117042,M,26-35,12,B,4+,1,1,2.0,5.0,13823
1000195,P00214942,M,26-35,12,B,4+,1,8,,,7390
1000195,P00177042,M,26-35,12,B,4+,1,8,,,7390
1000196,P00117642,F,36-45,9,C,4+,0,10,16.0,,20154
1000198,P00249542,M,26-35,12,A,0,1,1,5.0,15.0,11273
1000198,P00245642,M,26-35,12,A,0,1,5,11.0,12.0,5557
1000198,P0094642,M,26-35,12,A,0,1,4,5.0,,1835
1000198,P00339542,M,26-35,12,A,0,1,1,,,12799
1000198,P00277942,M,26-35,12,A,0,1,1,,,12799
1000198,P00210342,M,26-35,12,A,0,1,3,4.0,,9189
1000199,P00154042,M,18-25,4,B,1,0,1,2.0,15.0,12919
1000199,P00190042,M,18-25,4,B,1,0,3,4.0,5.0,10194
1000204,P00351342,M,26-35,7,B,1,1,1,2.0,16.0,12907
1000208,P00298442,M,36-45,17,C,1,1,16,,,15086
1000210,P00164342,F,0-17,10,C,0,0,5,8.0,,6700
1000210,P00194642,F,0-17,10,C,0,0,1,6.0,13.0,11391
1000214,P00211542,M,18-25,20,C,1,0,5,,,6350
1000223,P00187242,M,26-35,17,B,4+,0,4,5.0,,2093
1000223,P00222842,M,26-35,17,B,4+,0,8,,,7465
1000225,P00056842,M,26-35,7,A,0,0,7,,,16322
1000225,P00250842,M,26-35,7,A,0,0,8,,,7263
1000225,P00126042,M,26-35,7,A,0,0,8,14.0,,6946
1000233,P00205442,F,46-50,20,C,2,1,5,8.0,14.0,6892
1000235,P00087342,M,26-35,0,B,0,0,5,14.0,16.0,6221
1000235,P00061942,M,26-35,0,B,0,0,14,,,12655
1000235,P00215742,M,26-35,0,B,0,0,5,16.0,,5844
1000239,P00170142,M,18-25,19,A,1,0,8,,,7228
1000240,P00218242,M,51-55,17,A,1,1,5,8.0,,6435
1000242,P00113142,F,18-25,4,A,3,0,1,5.0,12.0,13347
1000242,P00193542,F,18-25,4,A,3,0,1,2.0,,13988
1000244,P00102642,M,51-55,7,B,3,1,4,8.0,9.0,2783
1000245,P00120642,M,36-45,16,B,0,0,5,,,6097
1000245,P00128142,M,36-45,16,B,0,0,1,5.0,18.0,14602
1000245,P00218642,M,36-45,16,B,0,0,5,,,6097
1000245,P00324442,M,36-45,16,B,0,0,11,13.0,16.0,4353
1000249,P00057642,F,18-25,14,C,2,0,1,15.0,16.0,14728
1000253,P00173342,F,26-35,11,C,1,0,1,6.0,14.0,15760
1000256,P00057942,M,46-50,16,C,3,0,1,2.0,6.0,12997
1000258,P00250242,M,26-35,7,C,0,1,5,,,6317
1000260,P00147942,M,18-25,19,C,1,0,1,16.0,,13997
1000260,P00147742,M,18-25,19,C,1,0,1,16.0,,13997
1000262,P00249542,F,26-35,1,C,1,0,1,5.0,15.0,11876
1000263,P00059442,F,26-35,7,C,1,0,6,8.0,16.0,16254
1000264,P00190142,M,36-45,0,B,1,1,3,4.0,5.0,10252
1000264,P00003942,M,36-45,0,B,1,1,5,14.0,,6119
1000264,P00327342,M,36-45,0,B,1,1,16,,,14685
1000264,P00057942,M,36-45,0,B,1,1,1,2.0,6.0,12450
1000265,P00336042,F,36-45,7,A,4+,1,5,12.0,,6168
1000265,P00085042,F,36-45,7,A,4+,1,5,6.0,,6148
1000271,P00355142,M,18-25,4,C,1,0,1,15.0,,12794
1000272,P00051442,M,18-25,0,A,1,0,8,17.0,,7769
1000272,P00045342,M,18-25,0,A,1,0,1,5.0,17.0,12275
1000274,P00102642,M,18-25,4,A,4+,0,4,8.0,9.0,2437
1000278,P00243342,M,46-50,18,C,4+,1,11,,,5075
1000278,P00181342,M,46-50,18,C,4+,1,11,,,5075
1000281,P00118942,F,36-45,0,A,2,0,8,,,7363
1000284,P00277442,M,26-35,12,B,3,1,1,6.0,15.0,12356
1000284,P00010342,M,26-35,12,B,3,1,8,14.0,,7064
1000287,P00256642,M,51-55,13,B,1,1,5,,,6165
1000291,P00118042,M,36-45,12,B,2,0,8,,,7505
1000293,P00303042,M,55+,1,C,1,1,5,,,6578
1000294,P00181542,F,46-50,9,C,3,1,11,16.0,,5268
1000299,P00350942,M,26-35,12,C,4+,0,3,4.0,5.0,10668
1000299,P00284642,M,26-35,12,C,4+,0,5,8.0,,6838
1000300,P00111842,M,26-35,7,B,4+,1,8,,,7380
1000301,P00138442,M,18-25,4,B,4+,0,1,2.0,16.0,12926
1000301,P00105142,M,18-25,4,B,4+,0,1,2.0,15.0,12944
1000302,P00225442,M,18-25,4,B,4+,0,16,,,14651
1000303,P00237542,M,26-35,7,C,1,1,1,15.0,16.0,14676
1000308,P00192042,M,26-35,2,A,3,1,5,9.0,14.0,5399
1000308,P00266442,M,26-35,2,A,3,1,5,,,5813
1000308,P00342242,M,26-35,2,A,3,1,11,15.0,16.0,3874
1000310,P00348242,F,18-25,4,C,1,0,8,,,7750
1000314,P00116342,F,55+,9,C,1,0,2,,,12498
1000316,P00112542,M,55+,13,C,1,0,1,11.0,15.0,14133
1000319,P00058042,F,51-55,6,B,3,1,8,16.0,,7561
1000319,P00237142,F,51-55,6,B,3,1,5,,,6199
1000321,P00150842,M,18-25,4,B,3,0,11,13.0,16.0,4223
1000326,P00175642,M,51-55,11,B,1,1,8,,,7561
1000327,P00084842,M,36-45,18,C,4+,0,8,16.0,,7864
1000328,P00127242,M,36-45,12,C,2,0,1,16.0,,14124
1000329,P00157142,M,36-45,7,A,1,0,11,16.0,,4697
1000329,P00296042,M,36-45,7,A,1,0,8,13.0,16.0,6735
1000329,P00249742,M,36-45,7,A,1,0,1,15.0,18.0,8504
1000329,P00268542,M,36-45,7,A,1,0,5,,,5938
1000331,P00125842,M,26-35,7,B,1,0,11,16.0,,4782
1000331,P00073842,M,26-35,7,B,1,0,1,15.0,17.0,13777
1000331,P00032642,M,26-35,7,B,1,0,13,16.0,,632
1000331,P00344242,M,26-35,7,B,1,0,8,10.0,,8304
1000331,P00330242,M,26-35,7,B,1,0,5,,,6022
1000337,P00147342,M,18-25,19,C,0,0,15,16.0,,13184
1000340,P00221442,F,26-35,3,C,1,1,1,2.0,5.0,14182
1000342,P00048742,M,18-25,12,C,4+,0,5,,,6359
1000343,P00150942,F,36-45,3,B,2,0,6,11.0,13.0,14392
1000343,P00217742,F,36-45,3,B,2,0,5,14.0,,6229
1000343,P00164442,F,36-45,3,B,2,0,5,8.0,14.0,6491
1000344,P00297742,M,36-45,14,C,1,1,8,17.0,,8381
1000352,P00052542,M,18-25,4,A,0,0,8,,,7192
1000352,P00268342,M,18-25,4,A,0,0,5,,,5792
1000352,P00302042,M,18-25,4,A,0,0,5,,,5792
1000359,P00236042,M,26-35,17,B,1,0,5,,,6041
1000362,P00002142,M,36-45,20,B,1,0,1,5.0,8.0,14055
1000363,P00062842,M,18-25,10,B,1,1,1,2.0,13.0,12223
1000366,P00003242,M,51-55,15,B,1,1,8,15.0,,7670
1000366,P00317642,M,51-55,15,B,1,1,1,2.0,17.0,14676
1000366,P00222842,M,51-55,15,B,1,1,8,,,7568
1000368,P00207942,M,26-35,0,C,1,0,6,8.0,,16372
1000374,P00054042,F,36-45,14,C,0,0,18,,,3306
1000383,P00073842,F,26-35,7,A,4+,1,1,15.0,17.0,13616
1000386,P00125642,M,26-35,0,A,1,1,5,14.0,,5903
1000391,P00220942,M,46-50,11,C,2,1,18,,,3287
1000392,P00249742,M,18-25,7,A,0,0,1,15.0,18.0,8364
1000392,P00163442,M,18-25,7,A,0,0,6,8.0,13.0,13822
1000392,P00120242,M,18-25,7,A,0,0,8,,,7197
1000393,P00313442,M,36-45,17,C,4+,0,5,6.0,8.0,6738
1000396,P00001742,M,26-35,1,C,1,0,8,14.0,,7462
1000396,P00141542,M,26-35,1,C,1,0,5,,,6380
1000398,P00220342,M,26-35,17,B,3,1,5,,,5991
1000398,P00117442,M,26-35,17,B,3,1,5,14.0,,6101
1000398,P00054942,M,26-35,17,B,3,1,5,8.0,,6404
1000402,P00010842,M,26-35,11,B,1,1,8,16.0,,7326
1000402,P00101342,M,26-35,11,B,1,1,6,8.0,,15957
1000407,P00112142,M,18-25,17,C,1,0,1,2.0,14.0,14589
1000408,P00319842,M,26-35,11,A,0,0,3,5.0,,10530
1000411,P00177042,F,46-50,1,B,0,1,8,,,7499
1000411,P00110042,F,46-50,1,B,0,1,5,14.0,,6209
1000411,P00332842,F,46-50,1,B,0,1,4,5.0,,2128
1000412,P00276142,M,36-45,15,A,1,1,12,,,1057
1000412,P00101942,M,36-45,15,A,1,1,8,17.0,,7863
1000416,P00294042,M,46-50,14,C,3,1,8,14.0,,7569
1000418,P00318742,F,26-35,3,B,0,1,1,8.0,,13802
1000424,P00174542,M,26-35,17,A,3,0,11,15.0,,4362
1000424,P00086342,M,26-35,17,A,3,0,8,,,7306
1000424,P00122542,M,26-35,17,A,3,0,11,,,4480
1000424,P00209842,M,26-35,17,A,3,0,5,8.0,,6319
1000424,P00339542,M,26-35,17,A,3,0,1,,,12899
1000424,P00032842,M,26-35,17,A,3,0,8,,,7306
1000424,P00362342,M,26-35,17,A,3,0,5,,,5907
1000424,P00313742,M,26-35,17,A,3,0,18,,,2720
1000425,P00174442,M,26-35,12,B,1,1,5,,,5966
1000426,P00249842,M,18-25,4,A,1,1,8,,,7134
1000429,P00370242,M,18-25,0,C,1,0,5,,,6312
1000431,P00237542,M,18-25,10,B,3,0,1,15.0,16.0,14329
1000435,P00124642,M,26-35,7,A,4+,0,16,,,14572
1000436,P00146142,M,18-25,4,C,1,0,1,2.0,15.0,13288
1000438,P00028042,M,18-25,11,A,3,0,1,16.0,,13479
1000442,P00182142,M,26-35,1,A,2,0,1,5.0,6.0,13441
1000444,P00071442,M,55+,0,A,3,0,15,17.0,,18999
1000445,P00050642,M,46-50,12,A,1,1,15,16.0,,12791
1000445,P00248542,M,46-50,12,A,1,1,8,16.0,,7309
1000446,P00106742,F,51-55,0,C,2,0,3,5.0,,11273
1000446,P00102842,F,51-55,0,C,2,0,8,,,8014
1000451,P00103342,M,55+,13,C,4+,1,8,,,8024
1000451,P00108542,M,55+,13,C,4+,1,5,8.0,14.0,6996
1000453,P00184942,M,18-25,4,B,1,0,1,8.0,17.0,15481
1000454,P00251242,M,26-35,20,C,2,1,5,11.0,,6177
1000457,P00213742,M,18-25,4,B,2,0,8,,,7358
1000462,P00356742,M,18-25,16,C,1,1,5,,,6276
1000463,P00186042,M,26-35,7,A,4+,1,4,5.0,,1859
1000465,P00126442,M,18-25,19,C,2,0,7,,,16815
1000466,P00110842,M,26-35,5,A,2,0,1,2.0,5.0,13709
1000466,P00150142,M,26-35,5,A,2,0,8,,,7276
1000474,P00295942,M,26-35,17,B,1,0,2,5.0,15.0,11855
1000476,P00184242,M,36-45,0,B,0,0,9,15.0,,15334
1000477,P00277842,M,36-45,14,A,1,0,1,,,12943
1000478,P00112442,M,51-55,16,A,2,0,6,8.0,,16088
1000482,P00365142,M,26-35,14,A,2,1,6,16.0,,15715
1000482,P00014642,M,26-35,14,A,2,1,8,14.0,17.0,7480
1000482,P00116142,M,26-35,14,A,2,1,10,13.0,16.0,18506
1000482,P00351842,M,26-35,14,A,2,1,5,,,5827
1000482,P00276642,M,26-35,14,A,2,1,8,11.0,,6025
1000489,P00208842,M,18-25,4,A,3,1,11,16.0,,4510
1000490,P00332242,M,0-17,10,B,1,0,1,16.0,,13546
1000498,P00021742,M,36-45,17,A,1,0,5,,,5956
1000498,P00088042,M,36-45,17,A,1,0,1,2.0,,14097
1000498,P00216042,M,36-45,17,A,1,0,5,8.0,,6369
1000499,P00155642,F,26-35,1,A,1,0,8,,,7291
1000508,P00110842,M,26-35,12,B,0,0,1,2.0,5.0,13856
1000508,P00057942,M,26-35,12,B,0,0,1,2.0,6.0,12464
1000509,P00234542,M,26-35,2,A,0,1,5,,,5788
1000509,P00013942,M,26-35,2,A,0,1,5,,,5788
1000509,P00147142,M,26-35,2,A,0,1,6,8.0,10.0,15099
1000509,P00144242,M,26-35,2,A,0,1,5,14.0,,5898
1000509,P00026042,M,26-35,2,A,0,1,8,14.0,17.0,7441
1000509,P00136842,M,26-35,2,A,0,1,1,8.0,16.0,11765
1000510,P0096142,M,18-25,12,C,3,0,3,4.0,,9733
1000513,P00113242,M,26-35,0,C,4+,0,1,6.0,8.0,16051
1000518,P00250642,F,36-45,12,C,4+,0,11,,,5095
1000520,P00003442,F,36-45,20,A,2,0,4,5.0,8.0,2524
1000520,P00263442,F,36-45,20,A,2,0,16,,,14677
1000520,P00114042,F,36-45,20,A,2,0,5,14.0,,6111
1000524,P00041542,M,18-25,0,A,0,0,8,,,7184
1000524,P00135542,M,18-25,0,A,0,0,13,,,387
1000524,P00198142,M,18-25,0,A,0,0,2,4.0,9.0,10606
1000524,P00079742,M,18-25,0,A,0,0,1,2.0,15.0,12753
1000529,P00103342,M,36-45,12,C,1,0,8,,,7866
1000531,P00117442,F,18-25,14,B,0,0,5,14.0,,6102
1000531,P00169642,F,18-25,14,B,0,0,5,,,5992
1000531,P00019042,F,18-25,14,B,0,0,5,8.0,14.0,6363
1000533,P00112142,M,26-35,12,A,1,0,1,2.0,14.0,14126
1000533,P00266542,M,26-35,12,A,1,0,2,16.0,,12363
1000533,P00117442,M,26-35,12,A,1,0,5,14.0,,5991
1000533,P00271942,M,26-35,12,A,1,0,5,8.0,,6294
1000533,P00304242,M,26-35,12,A,1,0,1,6.0,,11742
1000534,P00158642,M,26-35,15,B,3,1,8,14.0,,7070
